episode,score,length,terminated,truncated,reason,timestamp,epsilon
92,-133.4178,66,True,False,landing,2026-05-17T21:21:15,0.1
93,-208.1932,78,True,False,crash,2026-05-17T21:21:15,0.1
94,-135.2812,59,True,False,crash,2026-05-17T21:21:15,0.1
95,-140.0021,82,True,False,crash,2026-05-17T21:21:16,0.1
96,-121.1591,79,True,False,crash,2026-05-17T21:21:16,0.1
97,-67.8744,100,True,False,landing,2026-05-17T21:21:16,0.1
98,-128.9504,79,True,False,crash,2026-05-17T21:21:16,0.1
99,-114.827,86,True,False,crash,2026-05-17T21:21:16,0.1
100,-132.8226,90,True,False,landing,2026-05-17T21:21:16,0.1
101,-108.3943,123,True,False,crash,2026-05-17T21:21:16,0.1
102,-252.7445,165,True,False,out_of_view,2026-05-17T21:21:16,0.1
103,-270.5523,392,True,False,out_of_view,2026-05-17T21:21:17,0.1
104,-261.2623,692,True,False,out_of_view,2026-05-17T21:21:20,0.1
105,-127.0223,1000,False,True,sleep,2026-05-17T21:21:26,0.1
106,-405.5706,385,True,False,out_of_view,2026-05-17T21:21:27,0.1
107,-107.3418,1000,False,True,sleep,2026-05-17T21:21:33,0.1
108,-130.4652,1000,False,True,sleep,2026-05-17T21:21:39,0.1
109,-114.1025,1000,False,True,sleep,2026-05-17T21:21:45,0.1
110,-88.6387,1000,False,True,sleep,2026-05-17T21:21:50,0.1
111,-101.9312,1000,False,True,sleep,2026-05-17T21:21:55,0.1
112,-135.8949,202,True,False,crash,2026-05-17T21:21:55,0.1
113,-120.571,1000,False,True,sleep,2026-05-17T21:22:00,0.1
114,-116.3905,1000,False,True,sleep,2026-05-17T21:22:05,0.1
115,-115.092,1000,False,True,sleep,2026-05-17T21:22:10,0.1
116,-51.9542,160,True,False,crash,2026-05-17T21:22:10,0.1
117,-133.172,230,True,False,out_of_view,2026-05-17T21:22:10,0.1
118,-144.8604,1000,False,True,sleep,2026-05-17T21:22:16,0.1
119,-107.532,1000,False,True,sleep,2026-05-17T21:22:21,0.1
120,-116.4223,1000,False,True,sleep,2026-05-17T21:22:26,0.1
121,-83.1042,1000,False,True,sleep,2026-05-17T21:22:31,0.1
122,-150.0663,391,True,False,out_of_view,2026-05-17T21:22:32,0.1
123,-336.4734,389,True,False,out_of_view,2026-05-17T21:22:33,0.1
124,-7.5176,228,True,False,crash,2026-05-17T21:22:34,0.1
125,-98.3236,1000,False,True,sleep,2026-05-17T21:22:39,0.1
126,-323.6069,403,True,False,out_of_view,2026-05-17T21:22:40,0.1
127,-152.5004,288,True,False,crash,2026-05-17T21:22:41,0.1
128,-92.2773,200,True,False,crash,2026-05-17T21:22:41,0.1
129,-41.8776,338,True,False,crash,2026-05-17T21:22:42,0.1
130,-104.5603,512,True,False,crash,2026-05-17T21:22:44,0.1
131,-82.8388,310,True,False,crash,2026-05-17T21:22:44,0.1
132,-75.75,237,True,False,crash,2026-05-17T21:22:45,0.1
133,-283.9122,892,True,False,crash,2026-05-17T21:22:49,0.1
134,-160.187,365,True,False,crash,2026-05-17T21:22:50,0.1
135,-49.6875,272,True,False,crash,2026-05-17T21:22:51,0.1
136,-128.2577,262,True,False,out_of_view,2026-05-17T21:22:51,0.1
137,-195.1716,358,True,False,out_of_view,2026-05-17T21:22:52,0.1
138,-119.4727,511,True,False,crash,2026-05-17T21:22:54,0.1
139,-35.5373,348,True,False,crash,2026-05-17T21:22:55,0.1
140,-83.1301,299,True,False,crash,2026-05-17T21:22:55,0.1
141,-77.6817,366,True,False,crash,2026-05-17T21:22:56,0.1
142,-141.2148,616,True,False,crash,2026-05-17T21:22:59,0.1
143,-284.1173,456,True,False,crash,2026-05-17T21:23:00,0.1
144,-197.442,920,True,False,crash,2026-05-17T21:23:05,0.1
145,-181.6896,330,True,False,crash,2026-05-17T21:23:05,0.1
146,-269.3497,459,True,False,crash,2026-05-17T21:23:07,0.1
147,-219.5684,462,True,False,crash,2026-05-17T21:23:08,0.1
148,-20.2962,322,True,False,landing,2026-05-17T21:23:09,0.1
149,-21.0117,188,True,False,crash,2026-05-17T21:23:09,0.1
150,10.2597,270,True,False,crash,2026-05-17T21:23:10,0.1
151,-170.6403,604,True,False,landing,2026-05-17T21:23:12,0.1
152,-48.1361,261,True,False,crash,2026-05-17T21:23:13,0.1
153,-63.6035,255,True,False,crash,2026-05-17T21:23:13,0.1
154,-30.5128,392,True,False,landing,2026-05-17T21:23:14,0.1
155,-141.3046,422,True,False,crash,2026-05-17T21:23:15,0.1
156,-81.5775,258,True,False,out_of_view,2026-05-17T21:23:16,0.1
157,-260.7433,381,True,False,crash,2026-05-17T21:23:17,0.1
158,-113.5917,402,True,False,crash,2026-05-17T21:23:18,0.1
159,-238.213,301,True,False,crash,2026-05-17T21:23:19,0.1
160,-127.1712,344,True,False,crash,2026-05-17T21:23:19,0.1
161,-92.0895,330,True,False,landing,2026-05-17T21:23:20,0.1
162,-33.4909,256,True,False,landing,2026-05-17T21:23:21,0.1
163,-433.2855,238,True,False,crash,2026-05-17T21:23:21,0.1
164,-241.6982,257,True,False,crash,2026-05-17T21:23:22,0.1
165,-67.3148,258,True,False,crash,2026-05-17T21:23:22,0.1
166,-94.3556,421,True,False,crash,2026-05-17T21:23:23,0.1
167,-267.6252,452,True,False,crash,2026-05-17T21:23:25,0.1
168,-54.7964,395,True,False,out_of_view,2026-05-17T21:23:26,0.1
169,-293.4582,333,True,False,crash,2026-05-17T21:23:26,0.1
170,-54.9808,385,True,False,landing,2026-05-17T21:23:27,0.1
171,-254.2705,352,True,False,crash,2026-05-17T21:23:28,0.1
172,-27.804,339,True,False,crash,2026-05-17T21:23:29,0.1
173,-258.6437,345,True,False,crash,2026-05-17T21:23:30,0.1
174,-262.2626,300,True,False,crash,2026-05-17T21:23:31,0.1
175,-242.5813,218,True,False,out_of_view,2026-05-17T21:23:31,0.1
176,-86.6054,288,True,False,crash,2026-05-17T21:23:31,0.1
177,-81.6828,250,True,False,crash,2026-05-17T21:23:32,0.1
